session_date,timeframe_min,ib_minutes,side,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,pnl,r_multiple,combo
2025-12-10,5,15,short,2025-12-10 11:05:00,25804.5,25910.25,24747.0,2025-12-10 12:00:00,25910.25,stop,-105.75,-1.0,tf5_ib15
2025-12-12,5,15,short,2025-12-12 11:00:00,25496.0,25879.0,21666.0,2025-12-12 16:00:00,25466.0,session_close,30.0,0.0783289817232376,tf5_ib15
2025-12-15,5,15,short,2025-12-15 10:35:00,25367.75,25668.0,22365.25,2025-12-15 16:00:00,25334.75,session_close,33.0,0.10990840965861781,tf5_ib15
2025-12-16,5,15,short,2025-12-16 13:00:00,25200.5,25350.5,23700.5,2025-12-16 15:05:00,25350.5,stop,-150.0,-1.0,tf5_ib15
2025-12-17,5,15,short,2025-12-17 09:55:00,25287.25,25447.75,23682.25,2025-12-17 16:00:00,24891.5,session_close,395.75,2.465732087227414,tf5_ib15
2025-12-18,5,15,long,2025-12-18 10:35:00,25364.25,25172.75,27279.25,2025-12-18 16:00:00,25251.5,session_close,-112.75,-0.5887728459530026,tf5_ib15
2025-12-19,5,15,long,2025-12-19 10:05:00,25567.75,25357.0,27675.25,2025-12-19 16:00:00,25580.75,session_close,13.0,0.06168446026097272,tf5_ib15
2025-12-22,5,15,short,2025-12-22 10:40:00,25648.75,25794.75,24188.75,2025-12-22 16:00:00,25688.25,session_close,-39.5,-0.2705479452054795,tf5_ib15
2025-12-23,5,15,long,2025-12-23 11:30:00,25743.75,25638.0,26801.25,2025-12-23 16:00:00,25811.25,session_close,67.5,0.6382978723404256,tf5_ib15
2025-12-24,5,15,long,2025-12-24 11:15:00,25850.75,25784.0,26518.25,2025-12-24 13:15:00,25864.75,session_close,14.0,0.20973782771535582,tf5_ib15
2025-12-26,5,15,short,2025-12-26 10:05:00,25860.25,25931.5,25147.75,2025-12-26 16:00:00,25866.75,session_close,-6.5,-0.0912280701754386,tf5_ib15
2025-12-29,5,15,short,2025-12-29 12:30:00,25658.25,25819.0,24050.75,2025-12-29 16:00:00,25741.0,session_close,-82.75,-0.5147744945567652,tf5_ib15
2025-12-30,5,15,long,2025-12-30 09:50:00,25736.5,25681.75,26284.0,2025-12-30 10:45:00,25681.75,stop,-54.75,-1.0,tf5_ib15
2025-12-31,5,15,short,2025-12-31 14:35:00,25537.0,25692.0,23987.0,2025-12-31 16:00:00,25455.25,session_close,81.75,0.5274193548387097,tf5_ib15
