session_date,timeframe_min,ib_minutes,side,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,pnl,r_multiple,combo
2026-01-05,1,15,long,2026-01-05 10:29:00,25676.0,25538.5,26308.5,2026-01-05 16:00:00,25586.75,session_close,-89.25,-0.649090909090909,tf1_ib15
2026-01-06,1,15,long,2026-01-06 09:49:00,25692.75,25608.0,26082.6,2026-01-06 16:00:00,25813.5,session_close,120.75,1.424778761061947,tf1_ib15
2026-01-07,1,15,long,2026-01-07 10:29:00,25871.0,25771.0,26331.0,2026-01-07 16:00:00,25835.0,session_close,-36.0,-0.36,tf1_ib15
2026-01-08,1,15,short,2026-01-08 10:00:00,25603.25,25803.0,24684.4,2026-01-08 16:00:00,25682.5,session_close,-79.25,-0.3967459324155194,tf1_ib15
2026-01-09,1,15,long,2026-01-09 10:27:00,25823.0,25648.5,26625.7,2026-01-09 16:00:00,25933.25,session_close,110.25,0.6318051575931232,tf1_ib15
2026-01-12,1,15,long,2026-01-12 11:11:00,25936.25,25743.5,26822.9,2026-01-12 16:00:00,25952.25,session_close,16.0,0.08300907911802853,tf1_ib15
2026-01-13,1,15,short,2026-01-13 10:03:00,25906.0,26042.75,25276.95,2026-01-13 16:00:00,25903.75,session_close,2.25,0.016453382084095063,tf1_ib15
2026-01-14,1,15,short,2026-01-14 10:01:00,25540.5,25790.25,24391.65,2026-01-14 16:00:00,25636.5,session_close,-96.0,-0.3843843843843844,tf1_ib15
2026-01-15,1,15,short,2026-01-15 10:46:00,25851.0,25946.25,25412.85,2026-01-15 16:00:00,25719.0,session_close,132.0,1.3858267716535433,tf1_ib15
2026-01-16,1,15,short,2026-01-16 10:00:00,25728.5,25891.0,24981.0,2026-01-16 16:00:00,25684.5,session_close,44.0,0.27076923076923076,tf1_ib15
2026-01-19,1,15,long,2026-01-19 10:07:00,25337.75,25240.25,25786.25,2026-01-19 13:00:00,25398.25,session_close,60.5,0.6205128205128205,tf1_ib15
2026-01-20,1,15,long,2026-01-20 09:52:00,25358.25,25233.75,25930.95,2026-01-20 13:34:00,25233.75,stop,-124.5,-1.0,tf1_ib15
2026-01-21,1,15,long,2026-01-21 09:58:00,25317.75,25127.5,26192.9,2026-01-21 16:00:00,25471.5,session_close,153.75,0.8081471747700394,tf1_ib15
2026-01-22,1,15,short,2026-01-22 09:47:00,25611.0,25731.75,25055.55,2026-01-22 16:00:00,25662.0,session_close,-51.0,-0.422360248447205,tf1_ib15
2026-01-23,1,15,long,2026-01-23 10:00:00,25663.75,25562.5,26129.5,2026-01-23 16:00:00,25735.0,session_close,71.25,0.7037037037037037,tf1_ib15
2026-01-26,1,15,long,2026-01-26 09:59:00,25844.75,25704.25,26491.05,2026-01-26 16:00:00,25845.0,session_close,0.25,0.0017793594306049821,tf1_ib15
2026-01-27,1,15,long,2026-01-27 10:01:00,26048.0,25917.25,26649.45,2026-01-27 16:00:00,26076.0,session_close,28.0,0.21414913957934992,tf1_ib15
2026-01-28,1,15,short,2026-01-28 10:50:00,26187.5,26296.0,25688.4,2026-01-28 16:00:00,26149.25,session_close,38.25,0.35253456221198154,tf1_ib15
2026-01-29,1,15,short,2026-01-29 09:54:00,25911.0,26175.0,24696.6,2026-01-29 16:00:00,25991.5,session_close,-80.5,-0.30492424242424243,tf1_ib15
2026-01-30,1,15,short,2026-01-30 10:30:00,25794.0,25940.0,25122.4,2026-01-30 16:00:00,25675.0,session_close,119.0,0.815068493150685,tf1_ib15
2026-02-02,1,15,long,2026-02-02 09:57:00,25767.5,25539.75,26815.15,2026-02-02 16:00:00,25856.75,session_close,89.25,0.3918770581778266,tf1_ib15
2026-02-03,1,15,short,2026-02-03 09:56:00,25700.25,25952.25,24541.05,2026-02-03 16:00:00,25445.5,session_close,254.75,1.0109126984126984,tf1_ib15
2026-02-04,1,15,short,2026-02-04 10:00:00,25194.25,25390.0,24293.8,2026-02-04 16:00:00,24994.5,session_close,199.75,1.0204342273307792,tf1_ib15
2026-02-05,1,15,short,2026-02-05 10:35:00,24567.75,24936.0,22873.8,2026-02-05 16:00:00,24638.5,session_close,-70.75,-0.19212491513917176,tf1_ib15
2026-02-06,1,15,long,2026-02-06 09:52:00,24975.75,24700.75,26240.75,2026-02-06 16:00:00,25146.75,session_close,171.0,0.6218181818181818,tf1_ib15
2026-02-09,1,15,long,2026-02-09 10:07:00,25198.5,24955.5,26316.3,2026-02-09 16:00:00,25337.75,session_close,139.25,0.573045267489712,tf1_ib15
2026-02-10,1,15,short,2026-02-10 15:55:00,25227.75,25410.0,24389.4,2026-02-10 16:00:00,25219.75,session_close,8.0,0.0438957475994513,tf1_ib15
2026-02-11,1,15,short,2026-02-11 10:10:00,25236.25,25465.25,24182.85,2026-02-11 16:00:00,25278.5,session_close,-42.25,-0.18449781659388648,tf1_ib15
2026-02-12,1,15,short,2026-02-12 09:59:00,25204.0,25392.5,24336.9,2026-02-12 16:00:00,24763.5,session_close,440.5,2.336870026525199,tf1_ib15
2026-02-13,1,15,long,2026-02-13 09:48:00,24815.5,24578.75,25904.55,2026-02-13 16:00:00,24802.0,session_close,-13.5,-0.057022175290390706,tf1_ib15
2026-02-16,1,15,long,2026-02-16 09:57:00,24781.0,24711.5,25100.7,2026-02-16 10:30:00,24711.5,stop,-69.5,-1.0,tf1_ib15
2026-02-17,1,15,short,2026-02-17 09:51:00,24584.75,24815.75,23522.15,2026-02-17 13:40:00,24815.75,stop,-231.0,-1.0,tf1_ib15
2026-02-18,1,15,long,2026-02-18 09:55:00,24886.5,24752.0,25505.2,2026-02-18 16:00:00,24957.5,session_close,71.0,0.5278810408921933,tf1_ib15
2026-02-19,1,15,long,2026-02-19 09:56:00,24908.25,24763.0,25576.4,2026-02-19 13:21:00,24763.0,stop,-145.25,-1.0,tf1_ib15
