session_date,timeframe_min,ib_minutes,side,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,pnl,r_multiple,combo
2025-12-29,3,15,short,2025-12-29 12:30:00,25658.25,25819.0,25497.5,2025-12-29 16:00:00,25741.0,session_close,-82.75,-0.5147744945567652,tf3_ib15
2025-12-30,3,15,long,2025-12-30 09:51:00,25743.0,25681.75,25804.25,2025-12-30 10:45:00,25681.75,stop,-61.25,-1.0,tf3_ib15
2025-12-31,3,15,short,2025-12-31 14:33:00,25564.75,25692.0,25437.5,2025-12-31 16:00:00,25455.25,session_close,109.5,0.8605108055009824,tf3_ib15
2026-01-02,3,15,long,2026-01-02 09:48:00,25757.75,25638.25,25877.25,2026-01-02 10:15:00,25638.25,stop,-119.5,-1.0,tf3_ib15
2026-01-05,3,15,long,2026-01-05 10:30:00,25673.0,25538.5,25807.5,2026-01-05 16:00:00,25586.75,session_close,-86.25,-0.6412639405204461,tf3_ib15
2026-01-06,3,15,long,2026-01-06 09:51:00,25727.75,25608.0,25847.5,2026-01-06 16:00:00,25813.5,session_close,85.75,0.7160751565762005,tf3_ib15
2026-01-07,3,15,long,2026-01-07 09:54:00,25870.75,25771.0,25970.5,2026-01-07 12:00:00,25970.5,target,99.75,1.0,tf3_ib15
2026-01-08,3,15,short,2026-01-08 10:00:00,25603.25,25803.0,25403.5,2026-01-08 16:00:00,25682.5,session_close,-79.25,-0.3967459324155194,tf3_ib15
2026-01-09,3,15,long,2026-01-09 10:27:00,25823.0,25648.5,25997.5,2026-01-09 16:00:00,25933.25,session_close,110.25,0.6318051575931232,tf3_ib15
2026-01-12,3,15,long,2026-01-12 11:12:00,25931.25,25743.5,26119.0,2026-01-12 16:00:00,25952.25,session_close,21.0,0.1118508655126498,tf3_ib15
2026-01-13,3,15,short,2026-01-13 10:03:00,25906.0,26042.75,25769.25,2026-01-13 16:00:00,25903.75,session_close,2.25,0.016453382084095063,tf3_ib15
2026-01-14,3,15,short,2026-01-14 09:54:00,25620.25,25790.25,25450.25,2026-01-14 11:54:00,25450.25,target,170.0,1.0,tf3_ib15
2026-01-15,3,15,short,2026-01-15 10:48:00,25846.25,25946.25,25746.25,2026-01-15 14:57:00,25746.25,target,100.0,1.0,tf3_ib15
2026-01-16,3,15,short,2026-01-16 10:00:00,25728.5,25891.0,25566.0,2026-01-16 16:00:00,25684.5,session_close,44.0,0.27076923076923076,tf3_ib15
2026-01-19,3,15,long,2026-01-19 10:09:00,25328.0,25240.25,25415.75,2026-01-19 12:48:00,25415.75,target,87.75,1.0,tf3_ib15
2026-01-20,3,15,long,2026-01-20 10:39:00,25384.25,25233.75,25534.75,2026-01-20 13:36:00,25233.75,stop,-150.5,-1.0,tf3_ib15
2026-01-21,3,15,long,2026-01-21 10:00:00,25324.75,25127.5,25522.0,2026-01-21 14:42:00,25522.0,target,197.25,1.0,tf3_ib15
2026-01-22,3,15,short,2026-01-22 09:48:00,25604.75,25731.75,25477.75,2026-01-22 16:00:00,25662.0,session_close,-57.25,-0.4507874015748031,tf3_ib15
2026-01-23,3,15,long,2026-01-23 10:00:00,25663.75,25562.5,25765.0,2026-01-23 10:36:00,25765.0,target,101.25,1.0,tf3_ib15
2026-01-26,3,15,long,2026-01-26 10:00:00,25837.25,25704.25,25970.25,2026-01-26 16:00:00,25845.0,session_close,7.75,0.05827067669172932,tf3_ib15
2026-01-27,3,15,long,2026-01-27 10:03:00,26058.5,25917.25,26199.75,2026-01-27 16:00:00,26076.0,session_close,17.5,0.12389380530973451,tf3_ib15
2026-01-28,3,15,short,2026-01-28 10:51:00,26183.0,26296.0,26070.0,2026-01-28 16:00:00,26149.25,session_close,33.75,0.29867256637168144,tf3_ib15
2026-01-29,3,15,short,2026-01-29 09:54:00,25911.0,26175.0,25647.0,2026-01-29 10:42:00,25647.0,target,264.0,1.0,tf3_ib15
2026-01-30,3,15,short,2026-01-30 10:30:00,25794.0,25940.0,25648.0,2026-01-30 13:18:00,25648.0,target,146.0,1.0,tf3_ib15
2026-02-02,3,15,long,2026-02-02 09:57:00,25767.5,25539.75,25995.25,2026-02-02 16:00:00,25856.75,session_close,89.25,0.3918770581778266,tf3_ib15
2026-02-03,3,15,short,2026-02-03 09:57:00,25674.75,25952.25,25397.25,2026-02-03 12:33:00,25397.25,target,277.5,1.0,tf3_ib15
2026-02-04,3,15,short,2026-02-04 10:00:00,25194.25,25390.0,24998.5,2026-02-04 11:45:00,24998.5,target,195.75,1.0,tf3_ib15
2026-02-05,3,15,short,2026-02-05 10:36:00,24571.75,24936.0,24207.5,2026-02-05 16:00:00,24638.5,session_close,-66.75,-0.1832532601235415,tf3_ib15
2026-02-06,3,15,long,2026-02-06 09:54:00,24932.25,24700.75,25163.75,2026-02-06 15:48:00,25163.75,target,231.5,1.0,tf3_ib15
2026-02-09,3,15,long,2026-02-09 09:48:00,25168.75,24955.5,25382.0,2026-02-09 11:48:00,25382.0,target,213.25,1.0,tf3_ib15
2026-02-10,3,15,short,2026-02-10 15:57:00,25200.75,25410.0,24991.5,2026-02-10 16:00:00,25219.75,session_close,-19.0,-0.0908004778972521,tf3_ib15
2026-02-11,3,15,short,2026-02-11 10:12:00,25211.5,25465.25,24957.75,2026-02-11 16:00:00,25278.5,session_close,-67.0,-0.26403940886699506,tf3_ib15
2026-02-12,3,15,short,2026-02-12 10:00:00,25208.25,25392.5,25024.0,2026-02-12 11:00:00,25024.0,target,184.25,1.0,tf3_ib15
2026-02-13,3,15,long,2026-02-13 09:48:00,24815.5,24578.75,25052.25,2026-02-13 16:00:00,24802.0,session_close,-13.5,-0.057022175290390706,tf3_ib15
2026-02-16,3,15,long,2026-02-16 09:57:00,24781.0,24711.5,24850.5,2026-02-16 10:30:00,24711.5,stop,-69.5,-1.0,tf3_ib15
2026-02-17,3,15,short,2026-02-17 09:51:00,24584.75,24815.75,24353.75,2026-02-17 13:42:00,24815.75,stop,-231.0,-1.0,tf3_ib15
2026-02-18,3,15,long,2026-02-18 09:57:00,24920.5,24752.0,25089.0,2026-02-18 10:57:00,25089.0,target,168.5,1.0,tf3_ib15
2026-02-19,3,15,long,2026-02-19 09:57:00,24909.25,24763.0,25055.5,2026-02-19 13:21:00,24763.0,stop,-146.25,-1.0,tf3_ib15
