session_date,timeframe_min,ib_minutes,side,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,pnl,r_multiple,combo
2025-12-10,1,15,short,2025-12-10 11:01:00,25806.25,25910.25,25702.25,2025-12-10 11:57:00,25910.25,stop,-104.0,-1.0,tf1_ib15
2025-12-12,1,15,short,2025-12-12 10:59:00,25486.75,25879.0,25094.5,2025-12-12 16:00:00,25466.0,session_close,20.75,0.05289993626513703,tf1_ib15
2025-12-15,1,15,short,2025-12-15 10:31:00,25335.0,25668.0,25002.0,2025-12-15 16:00:00,25334.75,session_close,0.25,0.0007507507507507507,tf1_ib15
2025-12-16,1,15,long,2025-12-16 09:52:00,25365.25,25209.75,25520.75,2025-12-16 10:26:00,25209.75,stop,-155.5,-1.0,tf1_ib15
2025-12-17,1,15,short,2025-12-17 09:47:00,25257.5,25447.75,25067.25,2025-12-17 10:53:00,25067.25,target,190.25,1.0,tf1_ib15
2025-12-18,1,15,long,2025-12-18 10:31:00,25330.25,25172.75,25487.75,2025-12-18 16:00:00,25251.5,session_close,-78.75,-0.5,tf1_ib15
2025-12-19,1,15,long,2025-12-19 10:01:00,25572.25,25357.0,25787.5,2025-12-19 16:00:00,25580.75,session_close,8.5,0.03948896631823461,tf1_ib15
2025-12-22,1,15,short,2025-12-22 10:37:00,25642.75,25794.75,25490.75,2025-12-22 16:00:00,25688.25,session_close,-45.5,-0.2993421052631579,tf1_ib15
2025-12-23,1,15,long,2025-12-23 11:29:00,25752.25,25638.0,25866.5,2025-12-23 16:00:00,25811.25,session_close,59.0,0.5164113785557987,tf1_ib15
2025-12-24,1,15,long,2025-12-24 11:12:00,25844.0,25784.0,25904.0,2025-12-24 13:15:00,25864.75,session_close,20.75,0.3458333333333333,tf1_ib15
2025-12-26,1,15,short,2025-12-26 10:04:00,25851.5,25931.5,25771.5,2025-12-26 16:00:00,25866.75,session_close,-15.25,-0.190625,tf1_ib15
2025-12-29,1,15,short,2025-12-29 12:29:00,25652.5,25819.0,25486.0,2025-12-29 16:00:00,25741.0,session_close,-88.5,-0.5315315315315315,tf1_ib15
2025-12-30,1,15,short,2025-12-30 09:46:00,25680.75,25733.5,25628.0,2025-12-30 09:50:00,25733.5,stop,-52.75,-1.0,tf1_ib15
2025-12-31,1,15,short,2025-12-31 14:33:00,25564.75,25692.0,25437.5,2025-12-31 16:00:00,25455.25,session_close,109.5,0.8605108055009824,tf1_ib15
2026-01-02,1,15,long,2026-01-02 09:48:00,25757.75,25638.25,25877.25,2026-01-02 10:13:00,25638.25,stop,-119.5,-1.0,tf1_ib15
2026-01-05,1,15,long,2026-01-05 10:29:00,25676.0,25538.5,25813.5,2026-01-05 16:00:00,25586.75,session_close,-89.25,-0.649090909090909,tf1_ib15
2026-01-06,1,15,long,2026-01-06 09:49:00,25692.75,25608.0,25777.5,2026-01-06 10:27:00,25777.5,target,84.75,1.0,tf1_ib15
2026-01-07,1,15,long,2026-01-07 10:29:00,25871.0,25771.0,25971.0,2026-01-07 11:59:00,25971.0,target,100.0,1.0,tf1_ib15
2026-01-08,1,15,short,2026-01-08 10:00:00,25603.25,25803.0,25403.5,2026-01-08 16:00:00,25682.5,session_close,-79.25,-0.3967459324155194,tf1_ib15
2026-01-09,1,15,long,2026-01-09 10:27:00,25823.0,25648.5,25997.5,2026-01-09 16:00:00,25933.25,session_close,110.25,0.6318051575931232,tf1_ib15
2026-01-12,1,15,long,2026-01-12 11:11:00,25936.25,25743.5,26129.0,2026-01-12 16:00:00,25952.25,session_close,16.0,0.08300907911802853,tf1_ib15
2026-01-13,1,15,short,2026-01-13 10:03:00,25906.0,26042.75,25769.25,2026-01-13 16:00:00,25903.75,session_close,2.25,0.016453382084095063,tf1_ib15
2026-01-14,1,15,short,2026-01-14 10:01:00,25540.5,25790.25,25290.75,2026-01-14 16:00:00,25636.5,session_close,-96.0,-0.3843843843843844,tf1_ib15
2026-01-15,1,15,short,2026-01-15 10:46:00,25851.0,25946.25,25755.75,2026-01-15 14:32:00,25755.75,target,95.25,1.0,tf1_ib15
2026-01-16,1,15,short,2026-01-16 10:00:00,25728.5,25891.0,25566.0,2026-01-16 16:00:00,25684.5,session_close,44.0,0.27076923076923076,tf1_ib15
2026-01-19,1,15,long,2026-01-19 10:07:00,25337.75,25240.25,25435.25,2026-01-19 13:00:00,25398.25,session_close,60.5,0.6205128205128205,tf1_ib15
2026-01-20,1,15,long,2026-01-20 09:52:00,25358.25,25233.75,25482.75,2026-01-20 13:34:00,25233.75,stop,-124.5,-1.0,tf1_ib15
2026-01-21,1,15,long,2026-01-21 09:58:00,25317.75,25127.5,25508.0,2026-01-21 14:38:00,25508.0,target,190.25,1.0,tf1_ib15
2026-01-22,1,15,short,2026-01-22 09:47:00,25611.0,25731.75,25490.25,2026-01-22 16:00:00,25662.0,session_close,-51.0,-0.422360248447205,tf1_ib15
2026-01-23,1,15,long,2026-01-23 10:00:00,25663.75,25562.5,25765.0,2026-01-23 10:35:00,25765.0,target,101.25,1.0,tf1_ib15
2026-01-26,1,15,long,2026-01-26 09:59:00,25844.75,25704.25,25985.25,2026-01-26 16:00:00,25845.0,session_close,0.25,0.0017793594306049821,tf1_ib15
2026-01-27,1,15,long,2026-01-27 10:01:00,26048.0,25917.25,26178.75,2026-01-27 16:00:00,26076.0,session_close,28.0,0.21414913957934992,tf1_ib15
2026-01-28,1,15,short,2026-01-28 10:50:00,26187.5,26296.0,26079.0,2026-01-28 16:00:00,26149.25,session_close,38.25,0.35253456221198154,tf1_ib15
2026-01-29,1,15,short,2026-01-29 09:54:00,25911.0,26175.0,25647.0,2026-01-29 10:41:00,25647.0,target,264.0,1.0,tf1_ib15
2026-01-30,1,15,short,2026-01-30 10:30:00,25794.0,25940.0,25648.0,2026-01-30 13:16:00,25648.0,target,146.0,1.0,tf1_ib15
2026-02-02,1,15,long,2026-02-02 09:57:00,25767.5,25539.75,25995.25,2026-02-02 16:00:00,25856.75,session_close,89.25,0.3918770581778266,tf1_ib15
2026-02-03,1,15,short,2026-02-03 09:56:00,25700.25,25952.25,25448.25,2026-02-03 12:13:00,25448.25,target,252.0,1.0,tf1_ib15
2026-02-04,1,15,short,2026-02-04 10:00:00,25194.25,25390.0,24998.5,2026-02-04 11:44:00,24998.5,target,195.75,1.0,tf1_ib15
2026-02-05,1,15,short,2026-02-05 10:35:00,24567.75,24936.0,24199.5,2026-02-05 16:00:00,24638.5,session_close,-70.75,-0.19212491513917176,tf1_ib15
2026-02-06,1,15,long,2026-02-06 09:52:00,24975.75,24700.75,25250.75,2026-02-06 16:00:00,25146.75,session_close,171.0,0.6218181818181818,tf1_ib15
2026-02-09,1,15,long,2026-02-09 10:07:00,25198.5,24955.5,25441.5,2026-02-09 16:00:00,25337.75,session_close,139.25,0.573045267489712,tf1_ib15
2026-02-10,1,15,short,2026-02-10 15:55:00,25227.75,25410.0,25045.5,2026-02-10 16:00:00,25219.75,session_close,8.0,0.0438957475994513,tf1_ib15
