session_date,timeframe_min,ib_minutes,side,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,pnl,r_multiple,combo
2026-01-21,5,15,long,2026-01-21 10:00:00,25324.75,25175.375,25623.5,2026-01-21 12:15:00,25175.375,stop,-149.375,-1.0,tf5_ib15
2026-01-22,5,15,short,2026-01-22 09:50:00,25575.0,25672.125,25380.75,2026-01-22 11:25:00,25672.125,stop,-97.125,-1.0,tf5_ib15
2026-01-23,5,15,long,2026-01-23 10:00:00,25663.75,25607.5,25776.25,2026-01-23 10:40:00,25776.25,target,112.5,2.0,tf5_ib15
2026-01-26,5,15,long,2026-01-26 10:00:00,25837.25,25765.625,25980.5,2026-01-26 16:00:00,25845.0,session_close,7.75,0.1082024432809773,tf5_ib15
2026-01-27,5,15,long,2026-01-27 10:05:00,26057.0,25964.875,26241.25,2026-01-27 16:00:00,26076.0,session_close,19.0,0.2062415196743555,tf5_ib15
2026-01-28,5,15,short,2026-01-28 10:50:00,26187.5,26254.875,26052.75,2026-01-28 16:00:00,26149.25,session_close,38.25,0.5677179962894249,tf5_ib15
2026-01-29,5,15,short,2026-01-29 09:55:00,25941.0,26061.0,25701.0,2026-01-29 10:35:00,25701.0,target,240.0,2.0,tf5_ib15
2026-01-30,5,15,short,2026-01-30 10:30:00,25794.0,25876.75,25628.5,2026-01-30 10:40:00,25876.75,stop,-82.75,-1.0,tf5_ib15
2026-02-02,5,15,long,2026-02-02 09:50:00,25745.25,25636.25,25963.25,2026-02-02 16:00:00,25856.75,session_close,111.5,1.0229357798165137,tf5_ib15
2026-02-03,5,15,short,2026-02-03 10:00:00,25633.0,25837.625,25223.75,2026-02-03 14:10:00,25223.75,target,409.25,2.0,tf5_ib15
2026-02-04,5,15,short,2026-02-04 10:00:00,25194.25,25310.0,24962.75,2026-02-04 11:50:00,24962.75,target,231.5,2.0,tf5_ib15
2026-02-05,5,15,short,2026-02-05 10:35:00,24567.75,24794.0,24115.25,2026-02-05 11:35:00,24794.0,stop,-226.25,-1.0,tf5_ib15
2026-02-06,5,15,long,2026-02-06 11:05:00,24958.5,24815.375,25244.75,2026-02-06 16:00:00,25146.75,session_close,188.25,1.3152838427947597,tf5_ib15
2026-02-09,5,15,long,2026-02-09 09:50:00,25172.25,25053.875,25409.0,2026-02-09 12:15:00,25409.0,target,236.75,2.0,tf5_ib15
2026-02-10,5,15,short,2026-02-10 15:25:00,25256.5,25337.625,25094.25,2026-02-10 16:00:00,25219.75,session_close,36.75,0.4530046224961479,tf5_ib15
2026-02-11,5,15,short,2026-02-11 10:10:00,25236.25,25402.25,24904.25,2026-02-11 16:00:00,25278.5,session_close,-42.25,-0.2545180722891566,tf5_ib15
2026-02-12,5,15,short,2026-02-12 10:00:00,25208.25,25348.25,24928.25,2026-02-12 11:15:00,24928.25,target,280.0,2.0,tf5_ib15
2026-02-13,5,15,long,2026-02-13 10:10:00,24803.0,24689.25,25030.5,2026-02-13 16:00:00,24802.0,session_close,-1.0,-0.008791208791208791,tf5_ib15
2026-02-16,5,15,short,2026-02-16 10:35:00,24695.0,24744.0,24597.0,2026-02-16 11:15:00,24744.0,stop,-49.0,-1.0,tf5_ib15
2026-02-17,5,15,short,2026-02-17 09:55:00,24531.5,24710.75,24173.0,2026-02-17 11:10:00,24710.75,stop,-179.25,-1.0,tf5_ib15
2026-02-18,5,15,long,2026-02-18 09:55:00,24886.5,24810.375,25038.75,2026-02-18 10:10:00,25038.75,target,152.25,2.0,tf5_ib15
2026-02-19,5,15,long,2026-02-19 10:05:00,24924.75,24823.25,25127.75,2026-02-19 11:50:00,24823.25,stop,-101.5,-1.0,tf5_ib15
