trades,wins,losses,win_rate,total_pnl,avg_pnl,total_r,avg_r,combo,timeframe_min,ib_minutes,stop_mode,tp_r_multiple,vectorbt_total_return
49,28,21,0.5714285714285714,1055.5,21.540816326530614,5.396312316803868,0.11012882279191566,tf5_ib15,5,15,or_boundary,3.0,15.775361039615419
